staker,lp,stt,ste,faction
terra1dpj2r...dtn6,0.163346,0,0.2041825,lunatics
terra1dptg6...7fe7,0.220521,0,0.27565125,lunatics
terra1dpgm2...20xz,0.385504,0,0.48188000000000003,lunatics
terra1dppkc...6jhm,35.242471,0,44.05308875,lunatics
terra1dppva...00a7,0.22199,0,0.2774875,lunatics
terra1dqm8n...w4x4,0.1,0,0.125,lunatics
terra1dqefs...8t9y,5157.897859,0,6447.37232375,lunatics
terra1dqjkp...qk65,16.34775,0,20.434687500000003,lunatics
terra1dqf4e...45s5,2.128981,0,2.66122625,lunatics
terra1dqr68...z3hy,0.399727,0,0.49965875,lunatics
terra1dqz7g...kdhg,0.000002,0,0.0000024999999999999998,lunatics
terra1vl6zs...pnge,61.055099,0,76.31887375,lunatics
terra1vln9q...wt7l,4.142523,0,5.17815375,lunatics
terra1vlsyf...sv8w,3.428432,0,4.28554,lunatics
terra1vlw30...k6er,2.513767,0,3.14220875,lunatics
terra1vlgxs...58x3,57.917098,0,72.3963725,lunatics
terra1vlqry...p2yq,1.145638,0,1.4320475,lunatics
terra1v7a0t...qnmu,56.637692,0,70.797115,lunatics
terra1v7mmv...h6y7,100.033556,0,125.041945,lunatics
terra1v7mv2...n7hv,156.716224,0,195.89528,lunatics
terra1v7wz4...w449,0.899733,0,1.12466625,lunatics
terra1v7tmd...35sl,0.46,0,0.5750000000000001,lunatics
terra1v7gqa...6gq3,2.233432,0,2.79179,lunatics
terra1v7xf0...zc0l,2.174961,0,2.71870125,lunatics
terra1vahtu...l3w0,18.425492,0,23.031864999999996,lunatics
terra1vaxfx...ewd0,58.332187,0,72.91523375,lunatics
terra1vazft...u5gl,105.368206,0,131.7102575,lunatics
terra1vul4d...ay7n,286.195399,0,357.74424875,lunatics
terra1vuus5...hlr7,1.403994,0,1.7549925,lunatics
terra1vuuff...ch62,2.112589,0,2.64073625,lunatics
terra1vuuzu...9c9d,4.04458,0,5.055725,lunatics
terra1vuhzj...4j5r,2.010088,0,2.51261,lunatics
terra1vu5jj...hvhe,2.096402,0,2.6205024999999997,lunatics
terra1vujhe...n5qs,10.75898,0,13.448725,lunatics
terra1vu038...f3zl,648.313035,0,810.39129375,lunatics
terra1vupjd...9psu,0.1,0,0.125,lunatics
terra1vm6xg...xpnv,0.408199,0,0.5102487499999999,lunatics
terra1vmhml...cp8a,58.88063,0,73.6007875,lunatics
terra1vmhwc...ls7k,15.682074,0,19.6025925,lunatics
terra1vm39t...l08q,14.590249,0,18.23781125,lunatics
terra1vmtsj...8zwx,0.212928,0,0.26616,lunatics
terra1vm8jq...q72t,2.162592,0,2.70324,lunatics
terra1vm88u...9p0x,148.817824,0,186.02228,lunatics
terra1vm8xt...0yny,5.265338,0,6.5816725,lunatics
terra1vmp0l...wwvz,307.376815,0,384.22101875000004,lunatics
terra1v62xk...3d53,1.144867,0,1.43108375,lunatics
terra1v6fv0...yjuw,198.334214,0,247.9177675,lunatics
terra1v69as...zy20,367.073959,0,458.84244875,lunatics
terra1v6p3x...33d7,0.38173,0,0.47716250000000004,lunatics
terra1v6pv6...j0tc,2.272549,0,2.84068625,lunatics
terra1v6qr5...th9w,0.859731,0,1.07466375,lunatics
terra1vem38...9sec,27.72016,0,34.6502,lunatics
terra1vehfz...g5m9,90.39332,0,112.99165,lunatics
terra1ve5zj...dnp5,7.632677,0,9.54084625,lunatics
terra1ve0ax...k3yz,0.005684,0,0.007105,lunatics
terra1ve92s...kgqn,0.002194,0,0.0027425,lunatics
terra1vc4jw...0hkc,35.355581,0,44.19447625,lunatics
terra1vcrua...3300,0.18973,0,0.2371625,lunatics
terra1vcpqg...nq6n,2163.086109,0,2703.85763625,lunatics
terra1vh7ld...s95p,3960.780319,0,4950.97539875,lunatics
terra1vhmv8...qhd5,240.622676,0,300.778345,lunatics
terra1vhcfg...2dqx,2179.385248,0,2724.23156,lunatics
terra1vh3vf...wqxy,4474.870285,0,5593.58785625,lunatics
terra1vht43...nars,48.752058,0,60.9400725,lunatics
terra1vhr0q...r8ha,350,0,437.5,lunatics
terra1vkccd...jnxv,1048.726859,0,1310.9085737500002,lunatics
terra1vkkt6...4ksk,210.777283,0,263.47160375,lunatics
terra1vkngd...xh3s,433.573681,0,541.96710125,lunatics
terra1vkxue...x2f3,0.406537,0,0.50817125,lunatics
terra1vkpft...y47u,27.703515,0,34.62939375,lunatics
terra1v44he...3pah,56.382623,0,70.47827875,lunatics
terra1v57zx...cyfu,549.281742,0,686.6021775,lunatics
terra1v5aat...f44j,1.171389,0,1.46423625,lunatics
terra1v5u3y...4xpe,0.452551,0,0.56568875,lunatics
terra1v5668...49xh,329.063738,0,411.3296725,lunatics
terra1v5cdt...kzuw,2.01502,0,2.5187749999999998,lunatics
terra1v5h95...rd4l,195.102707,0,243.87838375,lunatics
terra1v5j37...c9w8,57.944219,0,72.43027375,lunatics
terra1v5syd...ua3g,62.594333,0,78.24291625,lunatics
terra1v50s2...2evv,0.020027,0,0.02503375,lunatics
terra1v5p6m...u69n,6.288492,0,7.860614999999999,lunatics
terra1v5q6z...ky3z,2959.988868,0,3699.986085,lunatics
terra1v5qfk...f0zf,253.216476,0,316.520595,lunatics
terra1vn64a...56rn,2.160216,0,2.70027,lunatics
terra1vnec4...shtn,0.389364,0,0.486705,lunatics
terra1vn5s4...esd6,28.454298,0,35.5678725,lunatics
terra1vntnw...xt0y,34.899256,0,43.62407,lunatics
terra1vn2jv...rpnq,450.434,0,563.0425,lunatics
terra1vngqx...ztcq,3.230573,0,4.0382162500000005,lunatics
terra1vn9rj...7z2k,2493.834324,0,3117.292905,lunatics
terra1vnyr4...m7vf,0.806703,0,1.0083787499999999,lunatics
terra1vjaka...krqy,0.210014,0,0.2625175,lunatics
terra1vjmxx...znyj,0.207048,0,0.25881,lunatics
terra1vj64l...yf34,1340.38349,0,1675.4793625,lunatics
terra1vjc4e...4w5r,104.71,0,130.8875,lunatics
terra1vjke4...ss7v,0.216966,0,0.2712075,lunatics
terra1vjk4c...3ve2,351.234864,0,439.04358,lunatics
terra1vjwym...3v9s,2.11,0,2.6374999999999997,lunatics
terra1vj9ar...a70y,1.963474,0,2.4543425,lunatics
terra1vj9t6...gvcy,0.01,0,0.0125,lunatics
terra1vjrf7...nflh,0.020865,0,0.02608125,lunatics
terra1v3luu...eg39,332.59171,0,415.73963749999996,lunatics
terra1v3mlc...wsdy,0.8,0,1,lunatics
terra1v3kj7...my8r,57.354465,0,71.69308124999999,lunatics
terra1v3vtd...4h46,647.455554,0,809.3194425,lunatics
terra1v3twp...zsn4,228.843566,0,286.0544575,lunatics
terra1v32yr...5us6,165.86,0,207.32500000000002,lunatics
terra1v3y60...8a25,2.685144,0,3.3564300000000005,lunatics
terra1v3z06...2r72,20.048015,0,25.060018749999998,lunatics
terra1v3pvh...hqw5,1.413814,0,1.7672675,lunatics
terra1vs638...3yv3,73.504736,0,91.88091999999999,lunatics
terra1vs43q...j37c,582.401502,0,728.0018775000001,lunatics
terra1vsnqx...4777,0.20121,0,0.2515125,lunatics
terra1vss6r...zlgm,175.780513,0,219.72564125000002,lunatics
terra1v0740...g5s4,0.188511,0,0.23563875,lunatics
terra1v0a6w...vtzg,122.042263,0,152.55282875,lunatics
terra1v0akl...dx7p,153.987441,0,192.48430125,lunatics
terra1v0hqh...4ke3,89.24328,0,111.5541,lunatics
terra1v0j7w...sznv,307.310636,0,384.13829499999997,lunatics
terra1v0j5r...46dk,140.068114,0,175.08514250000002,lunatics
terra1v0qsj...3phq,1.924005,0,2.40500625,lunatics
terra1vwu0h...aumg,0.850831,0,1.06353875,lunatics
terra1vw6rw...gjuu,5.787542,0,7.234427500000001,lunatics
terra1vwe47...qzx9,208.503314,0,260.6291425,lunatics
terra1vwjnw...sg22,22.648782,0,28.3109775,lunatics
terra1vw02d...mmcv,0.114505,0,0.14313125,lunatics
terra1vwttd...qfv4,1704.897041,0,2131.1213012499998,lunatics
terra1vwq0u...9x2k,0.576206,0,0.7202575,lunatics
terra1vdefq...w9ga,2.125283,0,2.65660375,lunatics
terra1vd5m4...jsef,2.179506,0,2.7243825,lunatics
terra1vdv07...trv6,0.357908,0,0.44738500000000003,lunatics
terra1vdt5s...g7se,40.581954,0,50.7274425,lunatics
terra1vdyuq...wuly,0.02119,0,0.0264875,lunatics
terra1vdrlq...cp5z,2.118556,0,2.648195,lunatics
terra1vdrm7...7qer,2505.888422,0,3132.3605275,lunatics
terra1vdr3p...l7tf,0.000002,0,0.0000024999999999999998,lunatics
terra1vdzus...l4jd,60.883337,0,76.10417125,lunatics
terra1vdq32...sa99,58.935129,0,73.66891125000001,lunatics
terra1vvutc...l9cm,42.197295,0,52.746618749999996,lunatics
terra1vv6ez...44sf,0.151553,0,0.18944125,lunatics
terra1vveyw...2k62,0.043174,0,0.053967499999999995,lunatics
terra1vvc95...6s7d,377.196332,0,471.495415,lunatics
terra1vv5h2...9uf0,0.002102,0,0.0026275,lunatics
terra1vv2xs...mrny,2.217777,0,2.77222125,lunatics
terra1vvygg...3hgs,0.488144,0,0.6101800000000001,lunatics
terra1vt7t7...epdx,59.32828,0,74.16035,lunatics
terra1vtuft...46qu,0.425614,0,0.5320175,lunatics
terra1vtmmk...wsy4,162.45029,0,203.0628625,lunatics
terra1vtcwp...8pys,1.98969,0,2.4871125,lunatics
terra1vt536...74j4,0.189031,0,0.23628875,lunatics
terra1vtpt5...qn5k,0.779258,0,0.9740725,lunatics
terra1vtqs5...u7lq,2460.360434,0,3075.4505425,lunatics
terra1v2e2w...r3am,15.201346,0,19.001682499999998,lunatics
terra1v2k23...wmya,3.856613,0,4.82076625,lunatics
terra1v2v9c...wdqw,1.976092,0,2.470115,lunatics
terra1v2ghk...e4r5,40.695933,0,50.869916249999996,lunatics
terra1v2y9x...2wua,485.213763,0,606.5172037499999,lunatics
terra1v2ryj...4uqw,0.000002,0,0.0000024999999999999998,lunatics
terra1vfmat...6uhn,756.880479,0,946.10059875,lunatics
terra1vfmn6...9yw5,1827.307852,0,2284.134815,lunatics
terra1vf4cm...c6f5,0.010809,0,0.013511249999999999,lunatics
terra1vf0h7...dvrj,0.386216,0,0.48277000000000003,lunatics
terra1vfyju...r9tn,751.064559,0,938.83069875,lunatics
terra1vfqrf...vjap,110.66379,0,138.32973750000002,lunatics
terra1vgu2t...fvtt,7.16688,0,8.9586,lunatics
terra1vgufp...yy7s,2.011063,0,2.51382875,lunatics
terra1vguqu...8uq6,0.862499,0,1.07812375,lunatics
terra1vgce7...n6wq,0.000002,0,0.0000024999999999999998,lunatics
terra1vgygh...90x5,0.129651,0,0.16206374999999998,lunatics
terra1vgzmt...xyjc,0.865625,0,1.08203125,lunatics
terra1v856m...2jv8,33.651398,0,42.0642475,lunatics
terra1v8d4x...lekp,0.041198,0,0.0514975,lunatics
terra1v8tv6...4wsd,0.021396,0,0.026744999999999998,lunatics
terra1v8xfp...rm0y,109.740933,0,137.17616625,lunatics
terra1v89hk...dg6x,4.145604,0,5.182004999999999,lunatics
terra1v8p57...ngxf,239.173292,0,298.966615,lunatics
terra1v8qcu...75jg,52.406902,0,65.5086275,lunatics
terra1v8qw7...xgrz,0.000002,0,0.0000024999999999999998,lunatics
terra1v8q24...kqnq,192.253203,0,240.31650375,lunatics
terra1vxur8...7y36,3.431296,0,4.2891200000000005,lunatics
terra1vx6e3...mzs0,7500,0,9375,lunatics
terra1vxs5j...8r7m,26.085316,0,32.606645,lunatics
terra1vxwdl...2zux,0.413073,0,0.51634125,lunatics
terra1vxpdv...6a65,0.502042,0,0.6275525,lunatics
terra1v9cyh...mmlq,198.76143,0,248.4517875,lunatics
terra1v93ch...mh3e,3.506064,0,4.38258,lunatics
terra1v9sgn...k9ag,0.399852,0,0.499815,lunatics
terra1v9d2j...pd79,31.681427,0,39.601783749999996,lunatics
terra1v9dgq...dj6t,2.181852,0,2.727315,lunatics
terra1v9f4z...txqq,103.532408,0,129.41551,lunatics
terra1v9xlp...shj4,0.217565,0,0.27195625,lunatics
terra1v9rht...v58h,2532.47,0,3165.5874999999996,lunatics
terra1v9zl2...p0un,0.000632,0,0.0007899999999999999,lunatics
terra1vy5m8...qxva,197.897997,0,247.37249625,lunatics
terra1vynen...fyzw,2.204724,0,2.7559050000000003,lunatics
terra1vy0nq...szgn,63.380986,0,79.2262325,lunatics
terra1vy0pn...pafx,0.413218,0,0.5165225,lunatics
terra1vypf2...3p9z,51.541485,0,64.42685625,lunatics
terra1vrmfc...ysl4,2.220802,0,2.7760024999999997,lunatics
terra1vrhg7...zvwx,0.825948,0,1.032435,lunatics
terra1vr502...4kfq,0.002117,0,0.00264625,lunatics
terra1vrw3k...dyh5,0.867141,0,1.08392625,lunatics
terra1vrgux...uuec,150.633566,0,188.2919575,lunatics
terra1vr9gk...fkae,11.429314,0,14.2866425,lunatics
terra1vrp3a...flll,1.815075,0,2.26884375,lunatics
terra1vrq3y...pytl,6.477563,0,8.09695375,lunatics
terra1vzl7q...vdad,36.248231,0,45.31028875,lunatics
terra1vz6zn...j7yf,6716.178555,0,8395.22319375,lunatics
terra1vzktx...99ea,1097.579591,0,1371.9744887499999,lunatics
terra1vzdjd...p37d,23.784776,0,29.73097,lunatics
terra1vzgpf...p9yk,0.227891,0,0.28486375,lunatics
terra1vzryq...vzu8,0.610558,0,0.7631975000000001,lunatics
terra1vp7an...nyuu,3.064958,0,3.8311975,lunatics
terra1vp6yv...8nk8,0.017631,0,0.022038750000000003,lunatics
terra1vpcxk...s30l,695.093361,0,868.86670125,lunatics
terra1vp3dc...0336,393.983038,0,492.47879750000004,lunatics
terra1vp2h5...m0yp,131.626746,0,164.5334325,lunatics
terra1vprfy...pd9z,28.637394,0,35.7967425,lunatics
terra1vq5ex...dkv0,0.2,0,0.25,lunatics
terra1vqnhg...a66a,162.684038,0,203.35504749999998,lunatics
terra1vqjhp...vyjh,155.371393,0,194.21424125000001,lunatics
terra1vq3me...ttvy,0.000002,0,0.0000024999999999999998,lunatics
terra1vqwlw...rnea,21.088311,0,26.360388750000002,lunatics
terra1vq2ag...03g8,0.000002,0,0.0000024999999999999998,lunatics
terra1vqfjh...mdw8,18.063598,0,22.5794975,lunatics
terra1vqpyj...7sdr,0.000043,0,0.000053750000000000005,lunatics
terra1tluye...9ae8,2.077884,0,2.5973550000000003,lunatics
terra1tld3c...pukh,2406.256061,0,3007.82007625,lunatics
terra1tl88t...g0wd,0.389511,0,0.48688875,lunatics
terra1t7l3a...z3tz,13.42009,0,16.7751125,lunatics
terra1t7mgj...fasl,977.01852,0,1221.27315,lunatics
terra1t7kgw...9hug,59.515189,0,74.39398625,lunatics
terra1t7553...9xdr,6567.877325,0,8209.84665625,lunatics
terra1t7nn9...n7hy,39.580341,0,49.47542625,lunatics
terra1t7sk2...5mv8,2401.188297,0,3001.4853712500003,lunatics
terra1t7082...9z8y,0.5419,0,0.6773750000000001,lunatics
terra1t7xlr...ujdw,2.133279,0,2.66659875,lunatics
terra1t7qqh...zywq,100.872724,0,126.090905,lunatics
terra1taelk...4nrq,149.093648,0,186.36706,lunatics
terra1tahs8...lx34,197.000565,0,246.25070625,lunatics
terra1taje7...mx0z,0.673807,0,0.8422587500000001,lunatics
terra1tad69...lgv6,1.069407,0,1.33675875,lunatics
terra1tag62...0mr9,37.768418,0,47.210522499999996,lunatics
terra1ta88v...d5q6,41.823048,0,52.27881,lunatics
terra1ta9tw...vqye,12.752852,0,15.941065000000002,lunatics
terra1tayaz...7hsx,226.376068,0,282.970085,lunatics
terra1tar9h...ca9w,250.323828,0,312.904785,lunatics
terra1taqcj...c7ae,587.940575,0,734.92571875,lunatics
terra1tuksf...374q,4.204952,0,5.256189999999999,lunatics
terra1tuj72...r9g9,1.318973,0,1.6487162499999999,lunatics
terra1tuj3u...8uqd,2.712887,0,3.39110875,lunatics
terra1tus73...za7l,2.569974,0,3.2124675000000003,lunatics
terra1tug0c...2807,50.008366,0,62.5104575,lunatics
terra1tmljh...y825,0.669631,0,0.8370387499999999,lunatics
terra1tm4sm...0kad,0.958054,0,1.1975675,lunatics
terra1tm3um...e8h0,112.258205,0,140.32275625,lunatics
terra1tmsu2...tp3c,0.8252,0,1.0315,lunatics
terra1tmxlj...j4er,10.19137,0,12.739212499999999,lunatics
terra1tmxkg...6gjv,2.043296,0,2.5541199999999997,lunatics
terra1tmxzy...079u,1.115952,0,1.39494,lunatics
terra1tmzw2...clgn,0.080738,0,0.1009225,lunatics
terra1t6led...hrnv,0.210048,0,0.26256,lunatics
terra1t6954...wnd5,206.166569,0,257.70821125000003,lunatics
terra1t6zan...g5hu,74.962197,0,93.70274625,lunatics
terra1te6j2...nm84,0.361303,0,0.45162874999999997,lunatics
terra1tenjv...4z0m,0.698854,0,0.8735674999999999,lunatics
terra1tet5g...gtyl,6.886736,0,8.60842,lunatics
terra1te2w6...6eag,257.976914,0,322.47114250000004,lunatics
terra1teruw...jh9v,0.417017,0,0.5212712500000001,lunatics
terra1terxa...zjuc,0.524897,0,0.65612125,lunatics
terra1teqkh...3z87,46.150608,0,57.68826,lunatics
terra1tc73t...ppk5,1.383554,0,1.7294425,lunatics
terra1tcmv2...55na,2.10069,0,2.6258625,lunatics
terra1tc546...85su,0.435248,0,0.54406,lunatics
terra1tcjd5...pqta,41.033458,0,51.2918225,lunatics
terra1tcdnl...rqj2,0.343463,0,0.42932875000000004,lunatics
terra1tc8nf...jeqv,20.694963,0,25.86870375,lunatics
terra1tcr32...0h6g,0.020871,0,0.02608875,lunatics
terra1tcrwj...qpj5,20.254379,0,25.31797375,lunatics
terra1tcpk2...qxc2,18.593568,0,23.241960000000002,lunatics
terra1thl7u...x7yk,0.196637,0,0.24579625,lunatics
terra1th6xu...qlvz,19.113207,0,23.89150875,lunatics
terra1thhne...frcy,1.052705,0,1.31588125,lunatics
terra1thk7y...hhyr,6.770063,0,8.46257875,lunatics
terra1thdhz...veu9,889.075105,0,1111.34388125,lunatics
terra1thf0d...ug97,0.210088,0,0.26261,lunatics
terra1th95v...xgn0,100.670603,0,125.83825375,lunatics
terra1tkmjl...f467,34.60082,0,43.251025,lunatics
terra1tk4s2...3ejf,165.542492,0,206.92811500000002,lunatics
terra1tkd5a...l9qs,1.01852,0,1.2731500000000002,lunatics
terra1tkt3a...arvd,0.215081,0,0.26885125,lunatics
terra1t47j4...39fa,4.484794,0,5.6059925,lunatics
terra1t448r...r9f0,0.045212,0,0.056515,lunatics
terra1t4nff...zt74,71.115262,0,88.89407750000001,lunatics
terra1t4jtg...rldh,241.803018,0,302.2537725,lunatics
terra1t43s9...sk03,0.493424,0,0.61678,lunatics
terra1t43xh...ayrk,1.939821,0,2.42477625,lunatics
terra1t4sac...ma4p,0.804338,0,1.0054224999999999,lunatics
terra1t4s4k...sqvw,0.414164,0,0.517705,lunatics
terra1t40pv...7mh9,1.937716,0,2.422145,lunatics
terra1t48qx...j7x7,0.439633,0,0.54954125,lunatics
terra1t4yy0...k9qp,0.200733,0,0.25091625,lunatics
terra1t4ztq...0ve7,14.446234,0,18.0577925,lunatics
terra1t5as8...8ug2,0.433727,0,0.54215875,lunatics
terra1t5688...q9xx,2419.078995,0,3023.84874375,lunatics
terra1t5f42...uvk2,1.913556,0,2.391945,lunatics
terra1t58hv...u96d,0.043262,0,0.0540775,lunatics
terra1t5z5f...k6yn,22.885679,0,28.60709875,lunatics
terra1t5z2m...3eqh,0.02,0,0.025,lunatics
terra1tnkw2...2xkf,33.963622,0,42.4545275,lunatics
terra1tn4gx...008k,167.641882,0,209.5523525,lunatics
terra1tnn9v...qdpl,0.391393,0,0.48924124999999996,lunatics
terra1tnvgw...0gv6,0.410623,0,0.51327875,lunatics
terra1tnr7s...qqlh,2.013797,0,2.51724625,lunatics
terra1tnrep...axtz,2.006834,0,2.5085425,lunatics
terra1tnrjp...6aay,2.007018,0,2.5087725,lunatics
terra1tnqea...rmrw,1.24438,0,1.555475,lunatics
terra1tnqru...nse6,1,0,1.25,lunatics
terra1tj5cm...yl09,52.537437,0,65.67179625,lunatics
terra1t3a79...6lrc,185.186371,0,231.48296375,lunatics
terra1t36n5...caxp,1.399865,0,1.74983125,lunatics
terra1t3suz...w2mp,11.001657,0,13.75207125,lunatics
terra1t3g3n...2zja,1.076356,0,1.3454450000000002,lunatics
terra1t3q8d...ygsx,0.039121,0,0.04890125000000001,lunatics
terra1tslyy...8u32,19.933422,0,24.916777500000002,lunatics
terra1tsaxr...my40,0.146899,0,0.18362375,lunatics
terra1tsmq3...tkg5,0.629935,0,0.7874187500000001,lunatics
terra1tseyr...3djm,671.736462,0,839.6705774999999,lunatics
terra1ts5ha...p99f,0.02095,0,0.0261875,lunatics
terra1tsxz4...960j,2.080782,0,2.6009775,lunatics
terra1ts9nm...ndd0,29.261474,0,36.5768425,lunatics
terra1t0mhf...rp02,26.515399,0,33.144248749999996,lunatics
terra1t05ex...chdt,117.894855,0,147.36856875,lunatics
terra1t0nlf...gusr,3.391264,0,4.23908,lunatics
terra1t00x4...0dgm,0.372586,0,0.4657325,lunatics
terra1t0v23...urej,0.215131,0,0.26891375,lunatics
terra1t0g46...yzcc,0.411144,0,0.51393,lunatics
terra1twl9g...eatc,0.194001,0,0.24250125,lunatics
terra1twmll...vrrj,0.226241,0,0.28280125,lunatics
terra1tw6yh...0h68,0.000002,0,0.0000024999999999999998,lunatics
terra1twkf3...j3t9,0.215573,0,0.26946624999999996,lunatics
terra1tw49j...cyej,2.053288,0,2.56661,lunatics
terra1twdm9...kahz,0.084116,0,0.10514499999999999,lunatics
terra1twtum...0sv0,7.609746,0,9.5121825,lunatics
terra1twpv6...yhkk,49.376251,0,61.72031375,lunatics
terra1td7ne...apae,22.710149,0,28.38768625,lunatics
terra1tdqle...348r,0.191175,0,0.23896875,lunatics
terra1tvltj...flnz,83.800002,0,104.75000250000001,lunatics
terra1tvnw4...zy8m,0.477216,0,0.5965199999999999,lunatics
terra1tvjlt...rggf,74.732056,0,93.41507,lunatics
terra1tv3ml...eqc8,0.216848,0,0.27106,lunatics
terra1tvsve...ha0r,99.735,0,124.66875,lunatics
terra1tvyfd...wu63,11.192551,0,13.99068875,lunatics
terra1ttjpt...vn8d,396.248447,0,495.31055875,lunatics
terra1ttf6g...z3w4,119.608175,0,149.51021875,lunatics
terra1ttgwj...2h3p,105.207568,0,131.50946,lunatics
terra1ttrl0...4mzd,136.172019,0,170.21502375,lunatics
terra1ttpyd...uxtf,0.114378,0,0.1429725,lunatics
terra1t2lgd...xpzg,1.372929,0,1.71616125,lunatics
terra1t2e03...hqtc,0.219768,0,0.27471,lunatics
terra1t2cq4...ypfr,0.411595,0,0.51449375,lunatics
terra1t2kwa...u550,0.200705,0,0.25088125,lunatics
terra1t24u0...k732,4.021677,0,5.0270962500000005,lunatics
terra1t2j0p...dhvy,0.410858,0,0.5135725,lunatics
terra1t2dw5...9ayu,9.887061,0,12.35882625,lunatics
terra1t2tta...8wk2,329.461746,0,411.8271825,lunatics
terra1t22t5...asft,82.667498,0,103.3343725,lunatics
terra1t22q9...66n8,56.794583,0,70.99322875,lunatics
terra1t28vu...ya4g,95.872665,0,119.84083125,lunatics
terra1tfl0q...cv7e,24.958198,0,31.1977475,lunatics
terra1tfwzg...ys8g,153.354566,0,191.6932075,lunatics
terra1tfdpj...n885,0.39654,0,0.495675,lunatics
terra1tfvg6...zdm8,2807.413479,0,3509.2668487499996,lunatics
terra1tf2e5...agw7,0.021699,0,0.02712375,lunatics
terra1tgcr5...nm27,115.072148,0,143.840185,lunatics
terra1tg343...t8qd,0.413913,0,0.51739125,lunatics
terra1tg3yz...59ed,2244.32386,0,2805.404825,lunatics
terra1tgt7d...rmtn,21.955248,0,27.44406,lunatics
terra1tgtn8...kxpt,0.345454,0,0.43181749999999997,lunatics
terra1tgf0u...ll32,0.201269,0,0.25158625,lunatics
terra1tggnx...5n7k,27.670916,0,34.588645,lunatics
terra1t8eyr...xssq,0.43333,0,0.5416624999999999,lunatics
terra1t8epu...v822,97.155182,0,121.44397749999999,lunatics
terra1t8k7m...3z8x,2.154891,0,2.69361375,lunatics
terra1t8nu3...xt53,0.18,0,0.22499999999999998,lunatics
terra1t8s50...5222,0.467908,0,0.584885,lunatics
terra1txlkj...f7df,0.199641,0,0.24955125,lunatics
terra1txc5g...w20t,22.5,0,28.125,lunatics
terra1txkpp...hgpv,1.883388,0,2.354235,lunatics
terra1txjdl...2pvx,25.247445,0,31.55930625,lunatics
terra1txjym...y2rp,0.020948,0,0.026185,lunatics
terra1tx0dg...g4un,644.52581,0,805.6572625,lunatics
terra1txff0...ulww,4487.523778,0,5609.4047224999995,lunatics
terra1txzrr...0f34,0.41557,0,0.5194624999999999,lunatics
terra1t95ee...6qlv,0.412779,0,0.51597375,lunatics
terra1t9sw5...c6xr,2.102834,0,2.6285425,lunatics
terra1t90m4...8qt0,28.351627,0,35.43953375,lunatics
terra1t90n5...gc6f,43.036829,0,53.79603625,lunatics
terra1t9xuc...p850,28.485223,0,35.60652875,lunatics
terra1t9qgf...wgcg,0.2011,0,0.251375,lunatics
terra1tyu54...3g93,2.03021,0,2.5377625,lunatics
terra1ty4c9...qygv,22.613856,0,28.267319999999998,lunatics
terra1ty3l7...9v8c,2.178802,0,2.7235025000000004,lunatics
terra1ty32v...3d58,2791.987868,0,3489.984835,lunatics
terra1tygak...cf9j,1.055395,0,1.31924375,lunatics
terra1tyrsw...vpte,2.209977,0,2.76247125,lunatics
terra1tran5...dvaj,2.173081,0,2.7163512499999998,lunatics
terra1truec...q363,2442.976149,0,3053.72018625,lunatics
terra1trea5...9j3f,147.796412,0,184.745515,lunatics
terra1trjra...3h24,0.190878,0,0.2385975,lunatics
terra1tr0pe...na03,14.911493,0,18.639366250000002,lunatics
terra1trt0l...p34u,2.011583,0,2.51447875,lunatics
terra1tz5pw...7wz4,0.128867,0,0.16108375000000003,lunatics
terra1tznwp...8s2t,96.816662,0,121.0208275,lunatics
terra1tz28f...tyj5,0.401961,0,0.50245125,lunatics
terra1tzxjr...5cwh,2422.207898,0,3027.7598725000003,lunatics
terra1tz9sc...ck7w,2.403784,0,3.00473,lunatics
terra1tz985...yhql,548.609653,0,685.76206625,lunatics
terra1tpnjn...fhuk,0.022165,0,0.02770625,lunatics
terra1tp0m0...swt9,3.826725,0,4.7834062500000005,lunatics
terra1tp0dd...h2hs,2.418627,0,3.02328375,lunatics
terra1tpw6w...uuj9,0.000006,0,0.0000075,lunatics
terra1tpd2k...awkc,0.00898,0,0.011225,lunatics
terra1tpf8t...ytu0,42.856196,0,53.570245,lunatics
terra1tqmgu...hkcy,10.126039,0,12.65754875,lunatics
terra1tqk53...azlh,313.031621,0,391.28952625,lunatics
terra1tqv92...crns,1.126117,0,1.40764625,lunatics
terra1tq2l2...dgl0,65.969023,0,82.46127875,lunatics
terra1tq87f...2h6w,19.700338,0,24.6254225,lunatics
terra12l422...2g04,10.364097,0,12.95512125,lunatics
terra12lttu...lme3,4.14,0,5.175,lunatics
terra12lz7l...yxqs,6.484624,0,8.10578,lunatics
terra12lqxx...77ts,35.36665,0,44.2083125,lunatics
terra1276k7...zz8n,0.377783,0,0.47222875,lunatics
terra127wye...y6vt,0.278304,0,0.34787999999999997,lunatics
terra127tp3...e5y7,2.632532,0,3.2906649999999997,lunatics
terra127f5w...3zzc,53.036399,0,66.29549875000001,lunatics
terra12alwe...t0ad,807.988925,0,1009.98615625,lunatics
terra12akvm...pa5a,0.352753,0,0.44094124999999995,lunatics
terra12a4ud...9ag7,2407.667715,0,3009.58464375,lunatics
terra12ad2s...5mqr,79.156843,0,98.94605374999999,lunatics
terra12avt8...xf34,16.151316,0,20.189145000000003,lunatics
terra12afw2...knkw,1.937643,0,2.42205375,lunatics
terra12uld0...2u66,20.128525,0,25.16065625,lunatics
